order_id,order_date,order_month,order_total,is_discounted,category,customer_id,acquisition_channel,country,signup_date,cohort_month,months_since_signup,is_first_order
278,2025-02-16,2025-02,143.78,0,Beauty,153,Paid Search,US,2025-02-16,2025-02,0,1
279,2025-03-18,2025-03,192.32,0,Apparel,153,Paid Search,US,2025-02-16,2025-02,1,0
280,2024-05-12,2024-05,41.19,0,Electronics,154,Organic,US,2024-05-12,2024-05,0,1
281,2024-07-13,2024-07,59.11,0,Outdoor,154,Organic,US,2024-05-12,2024-05,2,0
282,2024-07-14,2024-07,58.64,0,Apparel,155,Organic,CA,2024-07-14,2024-07,0,1
283,2024-08-29,2024-08,161.64,0,Apparel,155,Organic,CA,2024-07-14,2024-07,1,0
284,2024-09-11,2024-09,237.02,0,Apparel,155,Organic,CA,2024-07-14,2024-07,2,0
285,2024-10-24,2024-10,125.4,0,Apparel,156,Paid Search,UK,2024-10-24,2024-10,0,1
286,2024-12-11,2024-12,306.29,1,Home,156,Paid Search,UK,2024-10-24,2024-10,2,0
287,2025-03-09,2025-03,66.59,0,Electronics,156,Paid Search,UK,2024-10-24,2024-10,5,0
288,2024-02-26,2024-02,121.11,0,Beauty,157,Organic,US,2024-02-26,2024-02,0,1
289,2024-03-07,2024-03,44.06,1,Electronics,157,Organic,US,2024-02-26,2024-02,1,0
290,2024-03-29,2024-03,53.5,0,Home,157,Organic,US,2024-02-26,2024-02,1,0
291,2024-09-07,2024-09,139.26,0,Apparel,158,Organic,UK,2024-09-07,2024-09,0,1
292,2024-09-16,2024-09,38.25,0,Apparel,158,Organic,UK,2024-09-07,2024-09,0,0
293,2024-12-02,2024-12,332.43,0,Home,158,Organic,UK,2024-09-07,2024-09,3,0
294,2024-12-29,2024-12,319.41,0,Outdoor,158,Organic,UK,2024-09-07,2024-09,3,0
295,2025-03-08,2025-03,158.08,0,Beauty,158,Organic,UK,2024-09-07,2024-09,6,0
296,2024-08-15,2024-08,101.61,1,Home,159,Discount,US,2024-08-15,2024-08,0,1
297,2024-12-18,2024-12,242.93,0,Beauty,160,Paid Search,US,2024-12-18,2024-12,0,1
298,2024-12-24,2024-12,140.15,0,Outdoor,160,Paid Search,US,2024-12-18,2024-12,0,0
299,2025-03-24,2025-03,150.62,1,Beauty,161,Discount,AU,2025-03-24,2025-03,0,1
300,2024-10-25,2024-10,46.49,1,Beauty,162,Discount,CA,2024-10-25,2024-10,0,1
301,2024-10-28,2024-10,36.25,0,Apparel,162,Discount,CA,2024-10-25,2024-10,0,0
302,2024-07-03,2024-07,126.7,0,Outdoor,163,Organic,US,2024-07-03,2024-07,0,1
303,2024-07-01,2024-07,64.98,0,Beauty,164,Paid Social,US,2024-07-01,2024-07,0,1
304,2024-07-07,2024-07,9.53,0,Home,165,Paid Social,CA,2024-07-07,2024-07,0,1
305,2025-01-01,2025-01,70.04,0,Electronics,166,Paid Social,CA,2025-01-01,2025-01,0,1
306,2025-01-09,2025-01,43.3,0,Electronics,166,Paid Social,CA,2025-01-01,2025-01,0,0
307,2024-05-24,2024-05,84.82,0,Electronics,167,Organic,US,2024-05-24,2024-05,0,1
308,2024-06-27,2024-06,164.29,0,Apparel,167,Organic,US,2024-05-24,2024-05,1,0
309,2024-12-07,2024-12,134.97,0,Home,167,Organic,US,2024-05-24,2024-05,7,0
310,2025-01-14,2025-01,41.28,0,Electronics,167,Organic,US,2024-05-24,2024-05,8,0
311,2024-03-16,2024-03,272.2,0,Beauty,168,Organic,CA,2024-03-16,2024-03,0,1
312,2024-04-09,2024-04,111.31,0,Outdoor,168,Organic,CA,2024-03-16,2024-03,1,0
313,2024-05-30,2024-05,217.59,0,Electronics,169,Organic,UK,2024-05-30,2024-05,0,1
314,2024-01-11,2024-01,189.32,0,Outdoor,170,Paid Social,US,2024-01-11,2024-01,0,1
315,2024-02-17,2024-02,98.02,1,Electronics,171,Discount,CA,2024-02-17,2024-02,0,1
316,2024-02-10,2024-02,143.05,1,Apparel,172,Paid Social,US,2024-02-10,2024-02,0,1
317,2024-02-13,2024-02,92.73,0,Apparel,172,Paid Social,US,2024-02-10,2024-02,0,0
318,2024-12-13,2024-12,207.24,0,Outdoor,173,Paid Social,US,2024-12-13,2024-12,0,1
319,2024-11-21,2024-11,126.49,1,Outdoor,174,Discount,US,2024-11-21,2024-11,0,1
320,2024-11-09,2024-11,63.95,0,Beauty,175,Paid Social,CA,2024-11-09,2024-11,0,1
321,2024-07-26,2024-07,190.75,1,Beauty,176,Organic,AU,2024-07-26,2024-07,0,1
322,2024-11-18,2024-11,75.53,1,Beauty,177,Discount,US,2024-11-18,2024-11,0,1
323,2024-03-13,2024-03,23.24,0,Beauty,178,Paid Search,CA,2024-03-13,2024-03,0,1
324,2025-02-09,2025-02,245.03,0,Beauty,179,Organic,US,2025-02-09,2025-02,0,1
325,2025-02-20,2025-02,271.94,0,Home,179,Organic,US,2025-02-09,2025-02,0,0
326,2025-04-20,2025-04,315.89,0,Electronics,179,Organic,US,2025-02-09,2025-02,2,0
327,2024-08-13,2024-08,49.59,0,Home,180,Paid Search,UK,2024-08-13,2024-08,0,1
328,2024-09-14,2024-09,218.42,0,Beauty,180,Paid Search,UK,2024-08-13,2024-08,1,0
329,2025-02-26,2025-02,56.37,1,Electronics,181,Discount,US,2025-02-26,2025-02,0,1
330,2024-03-09,2024-03,107.1,0,Beauty,182,Organic,UK,2024-03-09,2024-03,0,1
331,2024-04-06,2024-04,75.75,0,Electronics,182,Organic,UK,2024-03-09,2024-03,1,0
332,2024-08-11,2024-08,83.13,0,Beauty,183,Paid Search,AU,2024-08-11,2024-08,0,1
333,2024-11-09,2024-11,294.42,0,Electronics,184,Organic,US,2024-11-09,2024-11,0,1
334,2025-03-20,2025-03,43.41,0,Outdoor,184,Organic,US,2024-11-09,2024-11,4,0
335,2024-08-11,2024-08,45.45,0,Apparel,185,Organic,CA,2024-08-11,2024-08,0,1
336,2024-07-19,2024-07,214.4,0,Home,186,Organic,AU,2024-07-19,2024-07,0,1
337,2024-03-15,2024-03,115.17,0,Electronics,187,Referral,US,2024-03-15,2024-03,0,1
338,2024-06-20,2024-06,20.0,1,Apparel,188,Discount,US,2024-06-20,2024-06,0,1
339,2024-04-17,2024-04,60.03,0,Beauty,189,Organic,AU,2024-04-17,2024-04,0,1
340,2024-05-15,2024-05,63.81,0,Outdoor,190,Organic,AU,2024-05-15,2024-05,0,1
341,2024-11-03,2024-11,52.69,0,Electronics,191,Organic,US,2024-11-03,2024-11,0,1
342,2024-12-13,2024-12,335.12,0,Beauty,191,Organic,US,2024-11-03,2024-11,1,0
343,2025-03-01,2025-03,135.47,1,Outdoor,191,Organic,US,2024-11-03,2024-11,4,0
344,2024-10-10,2024-10,92.81,1,Electronics,192,Organic,US,2024-10-10,2024-10,0,1
345,2024-11-10,2024-11,183.28,0,Beauty,192,Organic,US,2024-10-10,2024-10,1,0
346,2024-09-30,2024-09,95.26,0,Outdoor,193,Paid Social,UK,2024-09-30,2024-09,0,1
347,2024-12-09,2024-12,413.57,0,Outdoor,193,Paid Social,UK,2024-09-30,2024-09,3,0
348,2024-06-11,2024-06,216.95,0,Beauty,194,Paid Social,US,2024-06-11,2024-06,0,1
349,2025-03-07,2025-03,48.05,0,Outdoor,195,Paid Social,US,2025-03-07,2025-03,0,1
350,2024-02-09,2024-02,181.93,0,Electronics,196,Paid Search,US,2024-02-09,2024-02,0,1
351,2024-04-21,2024-04,109.35,0,Home,196,Paid Search,US,2024-02-09,2024-02,2,0
352,2024-07-17,2024-07,78.54,1,Beauty,196,Paid Search,US,2024-02-09,2024-02,5,0
353,2024-06-03,2024-06,170.19,0,Beauty,197,Paid Social,UK,2024-06-03,2024-06,0,1
354,2024-02-23,2024-02,42.51,0,Apparel,198,Organic,AU,2024-02-23,2024-02,0,1
355,2024-06-07,2024-06,45.27,0,Apparel,198,Organic,AU,2024-02-23,2024-02,4,0
356,2024-06-01,2024-06,275.36,0,Apparel,199,Organic,US,2024-06-01,2024-06,0,1
357,2025-03-08,2025-03,187.0,1,Outdoor,200,Discount,US,2025-03-08,2025-03,0,1
358,2024-06-13,2024-06,46.67,0,Home,201,Referral,US,2024-06-13,2024-06,0,1
359,2024-11-01,2024-11,310.29,0,Electronics,201,Referral,US,2024-06-13,2024-06,5,0
360,2025-02-02,2025-02,195.36,0,Apparel,201,Referral,US,2024-06-13,2024-06,8,0
361,2025-02-12,2025-02,179.69,1,Apparel,202,Discount,UK,2025-02-12,2025-02,0,1
362,2024-08-10,2024-08,13.44,1,Home,203,Discount,US,2024-08-10,2024-08,0,1
363,2024-10-16,2024-10,70.6,0,Electronics,203,Discount,US,2024-08-10,2024-08,2,0
364,2024-11-10,2024-11,120.47,0,Home,204,Paid Social,UK,2024-11-10,2024-11,0,1
365,2024-07-24,2024-07,80.61,1,Outdoor,205,Discount,US,2024-07-24,2024-07,0,1
366,2024-04-29,2024-04,97.33,1,Electronics,206,Paid Search,US,2024-04-29,2024-04,0,1
367,2024-12-09,2024-12,111.92,0,Outdoor,207,Organic,US,2024-12-09,2024-12,0,1
368,2024-12-21,2024-12,134.64,1,Electronics,207,Organic,US,2024-12-09,2024-12,0,0
369,2025-03-12,2025-03,240.13,0,Apparel,208,Organic,AU,2025-03-12,2025-03,0,1
370,2026-01-20,2026-01,236.35,0,Electronics,208,Organic,AU,2025-03-12,2025-03,10,0
371,2024-04-28,2024-04,115.01,0,Apparel,209,Organic,UK,2024-04-28,2024-04,0,1
372,2024-06-09,2024-06,194.9,0,Electronics,209,Organic,UK,2024-04-28,2024-04,2,0
373,2024-07-05,2024-07,49.83,0,Beauty,209,Organic,UK,2024-04-28,2024-04,3,0
374,2024-12-16,2024-12,175.99,0,Beauty,210,Organic,US,2024-12-16,2024-12,0,1
375,2025-02-15,2025-02,174.88,0,Electronics,210,Organic,US,2024-12-16,2024-12,2,0
376,2025-07-24,2025-07,50.17,0,Electronics,210,Organic,US,2024-12-16,2024-12,7,0
377,2024-04-27,2024-04,43.81,1,Outdoor,211,Paid Search,UK,2024-04-27,2024-04,0,1
378,2024-07-22,2024-07,27.83,0,Electronics,211,Paid Search,UK,2024-04-27,2024-04,3,0
379,2024-11-18,2024-11,189.72,0,Beauty,212,Paid Social,CA,2024-11-18,2024-11,0,1
380,2024-12-27,2024-12,106.2,0,Electronics,212,Paid Social,CA,2024-11-18,2024-11,1,0
381,2025-01-23,2025-01,124.96,0,Outdoor,212,Paid Social,CA,2024-11-18,2024-11,2,0
382,2024-12-21,2024-12,112.28,0,Outdoor,213,Referral,US,2024-12-21,2024-12,0,1
383,2024-07-21,2024-07,127.85,0,Outdoor,214,Paid Social,US,2024-07-21,2024-07,0,1
384,2024-11-27,2024-11,430.15,0,Outdoor,215,Organic,US,2024-11-27,2024-11,0,1
385,2025-01-02,2025-01,100.24,0,Apparel,215,Organic,US,2024-11-27,2024-11,2,0
386,2024-05-02,2024-05,24.65,0,Home,216,Referral,CA,2024-05-02,2024-05,0,1
387,2024-07-12,2024-07,252.42,0,Electronics,216,Referral,CA,2024-05-02,2024-05,2,0
388,2024-08-01,2024-08,69.43,0,Electronics,216,Referral,CA,2024-05-02,2024-05,3,0
389,2024-02-05,2024-02,154.07,0,Outdoor,217,Paid Search,US,2024-02-05,2024-02,0,1
390,2024-02-13,2024-02,263.91,0,Home,218,Organic,CA,2024-02-13,2024-02,0,1
391,2024-07-07,2024-07,152.84,0,Outdoor,218,Organic,CA,2024-02-13,2024-02,5,0
392,2024-07-27,2024-07,73.49,0,Outdoor,218,Organic,CA,2024-02-13,2024-02,5,0
393,2024-07-30,2024-07,107.93,0,Apparel,218,Organic,CA,2024-02-13,2024-02,5,0
394,2024-07-20,2024-07,74.8,0,Outdoor,219,Organic,US,2024-07-20,2024-07,0,1
395,2024-12-09,2024-12,174.67,1,Outdoor,219,Organic,US,2024-07-20,2024-07,5,0
396,2024-12-24,2024-12,241.16,0,Outdoor,219,Organic,US,2024-07-20,2024-07,5,0
397,2025-03-17,2025-03,252.77,0,Beauty,219,Organic,US,2024-07-20,2024-07,8,0
398,2025-02-10,2025-02,200.88,0,Electronics,220,Paid Search,CA,2025-02-10,2025-02,0,1
399,2024-02-27,2024-02,122.1,1,Electronics,221,Organic,US,2024-02-27,2024-02,0,1
400,2024-07-24,2024-07,48.25,0,Home,222,Referral,US,2024-07-24,2024-07,0,1
401,2024-08-27,2024-08,142.4,0,Outdoor,222,Referral,US,2024-07-24,2024-07,1,0
402,2024-11-12,2024-11,244.64,0,Outdoor,223,Referral,US,2024-11-12,2024-11,0,1
403,2025-04-27,2025-04,222.26,0,Beauty,223,Referral,US,2024-11-12,2024-11,5,0
404,2024-04-01,2024-04,91.21,0,Apparel,224,Paid Social,US,2024-04-01,2024-04,0,1
405,2024-11-20,2024-11,369.76,0,Outdoor,225,Organic,US,2024-11-20,2024-11,0,1
406,2024-12-30,2024-12,291.96,0,Beauty,225,Organic,US,2024-11-20,2024-11,1,0
407,2024-05-17,2024-05,203.58,0,Electronics,226,Referral,UK,2024-05-17,2024-05,0,1
408,2024-08-27,2024-08,70.62,0,Electronics,226,Referral,UK,2024-05-17,2024-05,3,0
409,2024-12-29,2024-12,248.09,1,Beauty,227,Paid Social,US,2024-12-29,2024-12,0,1
410,2025-02-08,2025-02,160.88,0,Outdoor,227,Paid Social,US,2024-12-29,2024-12,2,0
411,2024-09-17,2024-09,146.81,1,Outdoor,228,Organic,US,2024-09-17,2024-09,0,1
412,2024-09-03,2024-09,36.87,0,Outdoor,229,Paid Social,UK,2024-09-03,2024-09,0,1
413,2024-09-06,2024-09,143.84,0,Home,229,Paid Social,UK,2024-09-03,2024-09,0,0
414,2024-03-20,2024-03,63.68,0,Electronics,230,Paid Search,US,2024-03-20,2024-03,0,1
415,2024-05-09,2024-05,198.1,1,Home,230,Paid Search,US,2024-03-20,2024-03,2,0
416,2024-07-27,2024-07,121.85,0,Beauty,231,Paid Search,CA,2024-07-27,2024-07,0,1
417,2024-11-30,2024-11,72.42,0,Electronics,231,Paid Search,CA,2024-07-27,2024-07,4,0
418,2025-01-20,2025-01,68.34,0,Outdoor,232,Organic,US,2025-01-20,2025-01,0,1
419,2025-03-06,2025-03,295.23,1,Outdoor,232,Organic,US,2025-01-20,2025-01,2,0
420,2025-03-16,2025-03,66.14,0,Apparel,232,Organic,US,2025-01-20,2025-01,2,0
421,2025-05-08,2025-05,64.14,0,Outdoor,232,Organic,US,2025-01-20,2025-01,4,0
422,2024-01-09,2024-01,87.7,0,Outdoor,233,Paid Search,US,2024-01-09,2024-01,0,1
423,2024-01-27,2024-01,151.63,1,Electronics,233,Paid Search,US,2024-01-09,2024-01,0,0
424,2024-02-20,2024-02,46.58,0,Apparel,233,Paid Search,US,2024-01-09,2024-01,1,0
425,2024-12-07,2024-12,14.4,0,Beauty,234,Organic,US,2024-12-07,2024-12,0,1
426,2024-08-09,2024-08,162.99,0,Electronics,235,Organic,US,2024-08-09,2024-08,0,1
427,2024-11-19,2024-11,214.62,0,Apparel,236,Organic,US,2024-11-19,2024-11,0,1
428,2024-12-08,2024-12,50.29,0,Electronics,236,Organic,US,2024-11-19,2024-11,1,0
429,2025-05-20,2025-05,23.09,0,Apparel,236,Organic,US,2024-11-19,2024-11,6,0
430,2024-10-25,2024-10,142.69,1,Beauty,237,Discount,UK,2024-10-25,2024-10,0,1
431,2024-10-30,2024-10,103.2,0,Beauty,237,Discount,UK,2024-10-25,2024-10,0,0
432,2024-11-20,2024-11,120.58,0,Apparel,237,Discount,UK,2024-10-25,2024-10,1,0
433,2024-07-13,2024-07,146.01,0,Electronics,238,Organic,US,2024-07-13,2024-07,0,1
434,2024-09-24,2024-09,282.05,0,Outdoor,238,Organic,US,2024-07-13,2024-07,2,0
435,2024-12-23,2024-12,195.16,0,Electronics,238,Organic,US,2024-07-13,2024-07,5,0
436,2024-05-18,2024-05,98.72,1,Electronics,239,Paid Search,US,2024-05-18,2024-05,0,1
437,2024-10-09,2024-10,238.59,1,Electronics,240,Paid Search,CA,2024-10-09,2024-10,0,1
438,2024-11-12,2024-11,406.75,0,Beauty,240,Paid Search,CA,2024-10-09,2024-10,1,0
439,2024-11-23,2024-11,284.64,0,Apparel,240,Paid Search,CA,2024-10-09,2024-10,1,0
440,2024-03-04,2024-03,93.89,1,Home,241,Discount,UK,2024-03-04,2024-03,0,1
441,2024-09-19,2024-09,250.51,0,Beauty,242,Paid Social,US,2024-09-19,2024-09,0,1
442,2024-12-26,2024-12,214.66,1,Electronics,242,Paid Social,US,2024-09-19,2024-09,3,0
443,2024-02-12,2024-02,132.48,1,Home,243,Discount,AU,2024-02-12,2024-02,0,1
444,2024-10-19,2024-10,459.01,0,Outdoor,244,Organic,US,2024-10-19,2024-10,0,1
445,2024-10-09,2024-10,370.8,0,Outdoor,245,Organic,US,2024-10-09,2024-10,0,1
446,2024-12-20,2024-12,159.23,0,Outdoor,245,Organic,US,2024-10-09,2024-10,2,0
447,2025-02-13,2025-02,490.65,1,Apparel,245,Organic,US,2024-10-09,2024-10,4,0
448,2025-04-21,2025-04,139.11,0,Home,245,Organic,US,2024-10-09,2024-10,6,0
449,2024-02-07,2024-02,255.44,0,Outdoor,246,Paid Social,US,2024-02-07,2024-02,0,1
450,2024-12-06,2024-12,310.59,0,Beauty,247,Paid Search,AU,2024-12-06,2024-12,0,1
451,2025-03-21,2025-03,130.9,0,Apparel,247,Paid Search,AU,2024-12-06,2024-12,3,0
452,2024-07-06,2024-07,393.64,1,Electronics,248,Referral,US,2024-07-06,2024-07,0,1
453,2025-02-02,2025-02,141.31,0,Apparel,248,Referral,US,2024-07-06,2024-07,7,0
454,2025-03-22,2025-03,295.89,0,Electronics,248,Referral,US,2024-07-06,2024-07,8,0
455,2025-04-21,2025-04,92.86,0,Apparel,248,Referral,US,2024-07-06,2024-07,9,0
456,2024-12-20,2024-12,448.69,1,Apparel,249,Discount,UK,2024-12-20,2024-12,0,1
457,2024-01-19,2024-01,92.62,0,Home,250,Paid Search,US,2024-01-19,2024-01,0,1
458,2024-03-21,2024-03,158.83,1,Outdoor,251,Discount,US,2024-03-21,2024-03,0,1
459,2024-08-10,2024-08,122.81,0,Electronics,252,Paid Social,US,2024-08-10,2024-08,0,1
460,2024-12-14,2024-12,161.53,0,Outdoor,252,Paid Social,US,2024-08-10,2024-08,4,0
461,2024-03-25,2024-03,190.41,0,Home,253,Organic,CA,2024-03-25,2024-03,0,1
462,2024-09-13,2024-09,118.56,0,Outdoor,253,Organic,CA,2024-03-25,2024-03,6,0
463,2024-12-20,2024-12,403.27,0,Apparel,253,Organic,CA,2024-03-25,2024-03,9,0
464,2024-05-28,2024-05,346.98,0,Home,254,Paid Search,AU,2024-05-28,2024-05,0,1
465,2024-08-02,2024-08,247.04,1,Home,254,Paid Search,AU,2024-05-28,2024-05,3,0
466,2024-10-24,2024-10,15.68,0,Electronics,255,Organic,UK,2024-10-24,2024-10,0,1
467,2024-03-06,2024-03,175.87,0,Outdoor,256,Referral,US,2024-03-06,2024-03,0,1
468,2024-07-09,2024-07,204.66,0,Apparel,256,Referral,US,2024-03-06,2024-03,4,0
469,2024-10-20,2024-10,315.17,0,Electronics,256,Referral,US,2024-03-06,2024-03,7,0
470,2024-10-31,2024-10,276.7,0,Beauty,257,Organic,US,2024-10-31,2024-10,0,1
471,2025-03-22,2025-03,118.94,0,Home,257,Organic,US,2024-10-31,2024-10,5,0
472,2025-05-05,2025-05,230.14,0,Home,257,Organic,US,2024-10-31,2024-10,7,0
473,2024-02-16,2024-02,85.18,1,Home,258,Paid Search,AU,2024-02-16,2024-02,0,1
474,2024-03-19,2024-03,110.17,0,Beauty,259,Paid Social,US,2024-03-19,2024-03,0,1
475,2024-09-21,2024-09,232.07,0,Home,260,Organic,AU,2024-09-21,2024-09,0,1
476,2024-12-19,2024-12,351.22,0,Beauty,260,Organic,AU,2024-09-21,2024-09,3,0
477,2024-12-23,2024-12,48.17,0,Electronics,261,Organic,AU,2024-12-23,2024-12,0,1
478,2024-03-17,2024-03,129.26,1,Beauty,262,Paid Social,AU,2024-03-17,2024-03,0,1
479,2024-09-04,2024-09,74.61,0,Outdoor,262,Paid Social,AU,2024-03-17,2024-03,6,0
480,2024-05-14,2024-05,242.07,0,Outdoor,263,Organic,CA,2024-05-14,2024-05,0,1
481,2025-02-20,2025-02,129.14,0,Outdoor,264,Paid Search,US,2025-02-20,2025-02,0,1
482,2025-03-21,2025-03,27.17,0,Apparel,265,Paid Search,CA,2025-03-21,2025-03,0,1
483,2024-09-18,2024-09,87.34,0,Outdoor,266,Organic,US,2024-09-18,2024-09,0,1
484,2025-01-31,2025-01,126.63,0,Electronics,266,Organic,US,2024-09-18,2024-09,4,0
485,2024-07-20,2024-07,169.58,0,Electronics,267,Organic,US,2024-07-20,2024-07,0,1
486,2024-06-05,2024-06,40.56,0,Apparel,268,Referral,CA,2024-06-05,2024-06,0,1
487,2024-10-02,2024-10,89.24,1,Outdoor,269,Discount,CA,2024-10-02,2024-10,0,1
488,2024-10-29,2024-10,115.23,0,Apparel,269,Discount,CA,2024-10-02,2024-10,0,0
489,2024-09-22,2024-09,494.41,0,Outdoor,270,Organic,US,2024-09-22,2024-09,0,1
490,2024-05-12,2024-05,173.15,1,Home,271,Discount,AU,2024-05-12,2024-05,0,1
491,2024-06-19,2024-06,36.98,1,Outdoor,271,Discount,AU,2024-05-12,2024-05,1,0
492,2024-01-11,2024-01,190.2,1,Outdoor,272,Paid Social,US,2024-01-11,2024-01,0,1
493,2024-03-09,2024-03,70.76,0,Beauty,273,Paid Social,US,2024-03-09,2024-03,0,1
494,2025-03-07,2025-03,68.07,0,Beauty,274,Paid Social,US,2025-03-07,2025-03,0,1
495,2025-05-22,2025-05,132.12,0,Beauty,274,Paid Social,US,2025-03-07,2025-03,2,0
496,2024-07-07,2024-07,154.12,0,Apparel,275,Paid Social,US,2024-07-07,2024-07,0,1
497,2024-12-03,2024-12,267.48,0,Home,275,Paid Social,US,2024-07-07,2024-07,5,0
498,2024-08-05,2024-08,286.2,0,Electronics,276,Referral,US,2024-08-05,2024-08,0,1
499,2024-07-29,2024-07,107.39,0,Home,277,Paid Search,US,2024-07-29,2024-07,0,1
500,2024-12-18,2024-12,353.23,0,Beauty,278,Paid Social,CA,2024-12-18,2024-12,0,1
501,2025-01-19,2025-01,143.69,0,Electronics,278,Paid Social,CA,2024-12-18,2024-12,1,0
502,2024-01-30,2024-01,47.47,0,Outdoor,279,Paid Search,CA,2024-01-30,2024-01,0,1
503,2024-02-07,2024-02,80.3,0,Outdoor,280,Organic,CA,2024-02-07,2024-02,0,1
504,2024-02-21,2024-02,62.54,0,Apparel,280,Organic,CA,2024-02-07,2024-02,0,0
505,2024-07-16,2024-07,62.71,0,Beauty,280,Organic,CA,2024-02-07,2024-02,5,0
506,2024-05-04,2024-05,187.72,0,Beauty,281,Paid Social,UK,2024-05-04,2024-05,0,1
507,2024-08-11,2024-08,20.03,0,Electronics,281,Paid Social,UK,2024-05-04,2024-05,3,0
508,2024-10-27,2024-10,111.4,0,Outdoor,281,Paid Social,UK,2024-05-04,2024-05,5,0
509,2024-11-06,2024-11,259.77,0,Beauty,281,Paid Social,UK,2024-05-04,2024-05,6,0
510,2024-08-06,2024-08,102.44,0,Outdoor,282,Organic,CA,2024-08-06,2024-08,0,1
511,2024-10-29,2024-10,214.16,0,Home,283,Organic,UK,2024-10-29,2024-10,0,1
512,2024-11-03,2024-11,180.11,0,Electronics,283,Organic,UK,2024-10-29,2024-10,1,0
513,2024-08-08,2024-08,33.75,0,Home,284,Organic,US,2024-08-08,2024-08,0,1
514,2024-07-17,2024-07,50.33,0,Home,285,Organic,UK,2024-07-17,2024-07,0,1
515,2025-02-26,2025-02,301.02,1,Apparel,286,Paid Social,US,2025-02-26,2025-02,0,1
516,2024-03-13,2024-03,84.32,0,Electronics,287,Paid Social,CA,2024-03-13,2024-03,0,1
517,2024-03-16,2024-03,54.42,0,Beauty,287,Paid Social,CA,2024-03-13,2024-03,0,0
518,2024-09-14,2024-09,375.81,1,Apparel,288,Paid Search,US,2024-09-14,2024-09,0,1
519,2024-09-17,2024-09,124.42,0,Electronics,288,Paid Search,US,2024-09-14,2024-09,0,0
520,2024-09-01,2024-09,36.3,0,Beauty,289,Organic,US,2024-09-01,2024-09,0,1
521,2024-11-06,2024-11,47.38,0,Outdoor,289,Organic,US,2024-09-01,2024-09,2,0
522,2024-11-25,2024-11,76.06,0,Beauty,289,Organic,US,2024-09-01,2024-09,2,0
523,2024-08-01,2024-08,171.61,0,Electronics,290,Paid Search,US,2024-08-01,2024-08,0,1
524,2025-01-15,2025-01,159.68,1,Apparel,290,Paid Search,US,2024-08-01,2024-08,5,0
525,2025-01-31,2025-01,76.92,0,Apparel,290,Paid Search,US,2024-08-01,2024-08,5,0
526,2025-02-20,2025-02,174.91,0,Beauty,290,Paid Search,US,2024-08-01,2024-08,6,0
527,2024-12-29,2024-12,97.15,0,Outdoor,291,Paid Search,US,2024-12-29,2024-12,0,1
528,2024-04-30,2024-04,175.52,0,Electronics,292,Referral,US,2024-04-30,2024-04,0,1
529,2024-05-03,2024-05,154.95,1,Outdoor,292,Referral,US,2024-04-30,2024-04,1,0
530,2025-03-05,2025-03,163.09,1,Apparel,293,Paid Social,US,2025-03-05,2025-03,0,1
531,2025-06-22,2025-06,229.02,0,Home,293,Paid Social,US,2025-03-05,2025-03,3,0
532,2024-05-29,2024-05,363.4,1,Electronics,294,Paid Search,CA,2024-05-29,2024-05,0,1
533,2024-09-02,2024-09,39.26,0,Outdoor,295,Paid Search,US,2024-09-02,2024-09,0,1
534,2024-09-11,2024-09,58.96,0,Home,295,Paid Search,US,2024-09-02,2024-09,0,0
535,2024-08-22,2024-08,101.17,1,Outdoor,296,Discount,US,2024-08-22,2024-08,0,1
536,2024-11-06,2024-11,146.5,0,Electronics,296,Discount,US,2024-08-22,2024-08,3,0
537,2025-01-17,2025-01,292.7,0,Outdoor,297,Referral,US,2025-01-17,2025-01,0,1
538,2025-02-15,2025-02,25.34,0,Home,297,Referral,US,2025-01-17,2025-01,1,0
539,2024-07-16,2024-07,147.4,0,Outdoor,298,Paid Search,US,2024-07-16,2024-07,0,1
540,2024-08-01,2024-08,7.2,0,Electronics,298,Paid Search,US,2024-07-16,2024-07,1,0
541,2024-08-26,2024-08,84.87,0,Home,298,Paid Search,US,2024-07-16,2024-07,1,0
542,2024-09-19,2024-09,195.62,0,Apparel,298,Paid Search,US,2024-07-16,2024-07,2,0
543,2024-05-08,2024-05,156.38,0,Outdoor,299,Paid Search,CA,2024-05-08,2024-05,0,1
544,2024-01-10,2024-01,65.54,0,Home,300,Organic,AU,2024-01-10,2024-01,0,1
545,2024-05-29,2024-05,196.53,0,Outdoor,300,Organic,AU,2024-01-10,2024-01,4,0
546,2024-06-12,2024-06,68.15,1,Electronics,301,Discount,US,2024-06-12,2024-06,0,1
547,2025-01-06,2025-01,187.6,0,Outdoor,302,Paid Search,US,2025-01-06,2025-01,0,1
548,2024-01-05,2024-01,29.22,0,Outdoor,303,Organic,CA,2024-01-05,2024-01,0,1
549,2025-02-07,2025-02,100.2,1,Home,304,Discount,US,2025-02-07,2025-02,0,1
550,2024-09-01,2024-09,29.72,0,Electronics,305,Paid Social,UK,2024-09-01,2024-09,0,1
551,2024-03-04,2024-03,23.06,1,Outdoor,306,Organic,UK,2024-03-04,2024-03,0,1
552,2024-04-11,2024-04,36.72,0,Outdoor,306,Organic,UK,2024-03-04,2024-03,1,0
553,2024-06-22,2024-06,97.09,0,Beauty,306,Organic,UK,2024-03-04,2024-03,3,0
554,2024-09-03,2024-09,178.92,0,Beauty,306,Organic,UK,2024-03-04,2024-03,6,0
